Cycle ID,Cycle Period,Cycle Name,Project Number,Operation Name,Execution Agency,Team Leader,Operation Type,Lending Instrument,Borrower,Operation Number,Sector,Operation Stage,Country Name,PMR Required,Related Operations,Objective,Impact Category,Risk Rating,Safeguard Performance Rationale,Safeguard Performance,Is Reformulated,Reformulation Date
45,March Cycle,Second period Jan-Dec 2023 (45),EC-J0006,Inclusion of the Migrant and Host Population in Sociales Services in Ecuador,MINISTERIO DE SALUD PUBLICA,"PINZON ENCISO, LEONARDO ENRIQUE",Grant Financing Product,Investment Loan,REPUBLICA DE ECUADOR,"4924/GR-EC, 4924/GR-EC-1, 4924/GR-EC-2, 4924/GR-EC-3",SOCIAL INVESTMENT-MIGRATION & MIGRANTS,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1258,"The general objective of the program is to contribute to the inclusion of the migrant and local populationsin social services by boosting the capacity of these services to meet the rise in demand in Ecuador due to migration.Specifically, the program aims to boost the capacity to provide social protection, health, and education services inthe country's main migrant host cities.",C,Low,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),EC-L1235,Strengthening of quality services of early childhood development,MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL,"PINZON ENCISO, LEONARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,4607/OC-EC,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1235,"The objective of the project is to improve the quality and management of public early childhood development services,which are delivered via different modalities of care, including Early Childhood Development Centers (CDIs) and Growing with Our Children(CNH).",C,Low,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),EC-L1236,Support Program for the Social Inclusion of People with Disabilities in Ecuador,MINISTERIO DE SALUD PUBLICA,"PINZON ENCISO, LEONARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"4634/OC-EC, 4634/OC-EC-1, 4634/OC-EC-2, 4634/OC-EC-3, 4634/OC-EC-4",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1236,"The objective is to promote the social inclusion of persons with disabilities over the course of their lives, through improvements in timely health care, quality education, daily care, and recreation",C,Low,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),EC-L1250,Modification to the Institutional Strengthening for Competitiveness Program to finance the Program to Support the Reduction of Child Malnutrition in Ecuador.,"MINISTERIO DE ECONOMIA Y FINANZAS 
 
, MINISTERIO DE SALUD PUBLICA","SAN ROMAN VUCETICH, CRISTINA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,4928/OC-EC,SOCIAL INVESTMENT-EARLY CHILDHOOD DEVELOPMENT,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1250,"The general objective is to help reduce chronic child malnutrition through delivery of the priority health benefits to pregnant women and children under 2, using cross-sector interventions with a focus on civic engagement and interculturality and concentrating interventions in priority parishes. The specific objectives are to: (i) improve delivery of priority health benefits to pregnant women and children under 2; (ii) improve health competencies through nutritional education and counseling, encouraging civic engagement and coordination with local governments, to act on the determinants of health; and (iii) improve individual monitoring with the target population by improving information systems, in order to measure the indicators on the delivery of the priority health benefits.",C,Moderate,,,YES,11/21/22
45,March Cycle,Second period Jan-Dec 2023 (45),EC-L1258,Inclusion of the Migrant and Host Population in Social Services in Ecuador,MINISTERIO DE SALUD PUBLICA,"PINZON ENCISO, LEONARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"4923/OC-EC, 4923/OC-EC-1, 4923/OC-EC-2, 4923/OC-EC-3",SOCIAL INVESTMENT-MIGRATION & MIGRANTS,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-J0006,"The general objective of the program is to contribute to the inclusion of the migrant and local populationsin social services by boosting the capacity of these services to meet the rise in demand in Ecuador due to migration.Specifically, the program aims to boost the capacity to provide social protection, health, and education services inthe country's main migrant host cities.",C,Low,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),EC-L1270,Support to the provision of health and social protection services in the context of the pandemic of the coronavirus COVID-19,"MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL, MINISTERIO DE SALUD PUBLICA","SAN ROMAN VUCETICH, CRISTINA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"5031/OC-EC, 5031/OC-EC-1, 5031/OC-EC-2",HEALTH-HEALTH SYSTEM STRENGTHENING,Fully Disbursed,Ecuador,0,EC-L1270,"The general objective of this project is to contribute to the reduction of the morbidity and mortality caused by COVID-19 and to mitigate the other indirect effects of the pandemic on health and minimum standards of quality of life for populations who are vulnerable towards the crisis caused by COVID-19. The specific objectives are: (i) Improve the detection and tracking of cases; (ii) Improve the capacity of health service provision; and (iii) Support minimum income levels of income of persons affected by the coronavirus, in the immediate crisis period and during recovering.",C,Low,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),EC-L1276,Support for Vulnerable Populations Affected by Coronavirus,MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL,"SAN ROMAN VUCETICH, CRISTINA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,5312/OC-EC,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Fully Disbursed,Ecuador,0,EC-L1276,Contribuir a asegurar niveles mínimos de calidad de vida de las personas vulnerables frente a la crisis causada por el COVID-19.,C,Moderate,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),ES-L1095,Integrated Health Program II,MINISTERIO DE SALUD,"ASTORGA, IGNACIO JOSE",Loan Operation,Investment Loan,REPUBLICA DE EL SALVADOR,"3608/OC-ES, 3608/OC-ES-1, 3608/OC-ES-2",HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),El Salvador,0,ES-L1095,"To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.",B,Moderate,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),ES-L1144,Immediate Public Health Response to Contain and Control Coronavirus and Mitigate its Effect on Service Delivery in El Salvador,MINISTERIO DE SALUD,"ASTORGA, IGNACIO JOSE",Loan Operation,Investment Loan,REPUBLICA DE EL SALVADOR,5043/OC-ES,HEALTH-DISEASE PREVENTION & CONTROL,Fully Disbursed,El Salvador,0,ES-L1144,The overall objective of this project is to contribute to the reduction of morbidity and mortality from COVID-19 and to mitigate the other indirect effects of the pandemic on health,C,Moderate,El Programa está en proceso de cumplir con las salvaguardas ambientales y sociales de forma satisfactoria.,Satisfactory,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),ES-L1159,Shock Responsive Social Protection in El Salvador,MINISTERIO DE HACIENDA,"TEJERINA, LUIS R.",Loan Operation,Investment Loan,REPUBLICA DE EL SALVADOR,5785/OC-ES,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Approved/Pending prior Legislative Approval,El Salvador,1,ES-L1159,"The objective of the Program is to increase the resilience of households affected by adverse events, including those caused by Climate Change (CC), through the creation of an integrated system of social protection responsive to shocks, the provision of temporary Cash Transfers (CT) and the strengthening of the Early Childhood Development (ECD) offer for said households.",C,Moderate,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),GU-G1007,Guatemala - Regional Malaria Elimination Intitative (RMEI) in Mesoamerica and Dominican Republic,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL,"SANCHEZ, MARIA DENI",Investment Grants,,REPUBLICA DE GUATEMALA,"GRT/MM-17900-GU, GRT/MM-17901-GU",HEALTH-DISEASE PREVENTION & CONTROL,Disbursing (From eligibility until all the Operations are closed),Guatemala,1,GU-G1007,"The objective of the project is to contribute to the elimination of malaria in Guatemala, through the interruption of the transmission of the parasite from the human being, improving the diagnosis and management of cases, the strengthening of the country's epidemiological surveillance system for notification and investigation. of cases and integrated vector management.",C,Low,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),GU-G1014,Transition Subsidy for the Elimination of Malaria in Guatemala,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL,"SANCHEZ, MARIA DENI",Investment Grants,,,GRT/CF-19375-GU,HEALTH-DISEASE PREVENTION & CONTROL,Disbursing (From eligibility until all the Operations are closed),Guatemala,1,GU-G1014,The objective of the project is to support the country in the elimination of malaria by 2024 and prevent its reintroduction in a sustainable way.,C,Moderate,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),GU-L1163,Program to Strengthen the Institutional Healthcare Service Network (PRORISS),MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL,"SANCHEZ, MARIA DENI",Loan Operation,Investment Loan,REPUBLICA DE GUATEMALA,4791/OC-GU,HEALTH-PRIMARY HEALTH CARE,Disbursing (From eligibility until all the Operations are closed),Guatemala,0,GU-L1163,"The objective of the program is to help reduce maternal and child mortality primarily in the departments of Huehuetenango and San Marcos, by modernizing the national healthcare network so it can deliver timely, quality, and efficient services.",B,Substantial,"Esta operación se encuentra con significativos atrasos de ejecución. El OE ha ejecutado los proyectos con expedientes ambientales, permisiologías y consultas significativas. Se están desarrollando instrumentos y acciones para mejorar la formulación y desempeño ambiental y social de los proyectos. El OE está completando el personal social y ambiental requerido para gestionar los temas socio ambientales de la Operación.",Satisfactory,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),GU-L1183,Support Program to Improve the Quality of Social Spending,MINISTERIO DE FINANZAS PUBLICAS,"FREIRE SAMUDIO, CAROLINA ANGELICA",Loan Operation,Policy-Based Loan,REPUBLICA DE GUATEMALA,5479/OC-GU,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Approved/Pending prior Legislative Approval,Guatemala,0,GU-L1183,"The objective of the programmatic series is to enhance the quality of life of the most vulnerable population by improving the quality of spending on social protection and health services. The specific objectives are: (i) to enhance the quality and transparency of social protection programs by strengthening the management, targeting, communication, and evaluation capacities of the Ministry of Social Development; and (ii) to enhance the quality of health services provided by the Ministry of Public Health and Social Assistance by implementing policies on prenatal and childbirth care, emergency coordination, health information technology, and intercultural care. This is the first of two operations in a programmatic series of policy-based loans consisting of two individual but technically related operations, in accordance with Policy-based Loans: Guidelines for Preparation and Implementation (document CS-3633-2).",B13,Moderate,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),GY-L1077,Support to Safety Nets for Vulnerable Populations Affected by Coronavirus in Guyana,MINISTRY OF EDUCATION,"STAMPINI, MARCO",Loan Operation,Investment Loan,COOPERATIVE REPUBLIC OF GUYANA,"5180/BL-GY, 5180/BL-GY-1, 5180/BL-GY-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Guyana,0,GY-L1077,Contribute to ensuring minimum levels of quality of life for vulnerable persons amid the crisis caused by COVID-19.,C,Moderate,,,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),GY-L1080,Health Care Network Strengthening in Guyana,MINISTRY OF HEALTH,"DISTRUTTI, MARCELLA",Loan Operation,Investment Loan,COOPERATIVE REPUBLIC OF GUYANA,5706/OC-GY,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Guyana,0,GY-L1080,"The objective is to improve the health of the Guyanese population through increased access, quality, and efficiency of health services. Specific objectives are: (i) improve health outcomes associated with low and high complexity procedures, by expanding the capacity of strategic hospitals; (ii) extend coverage of diagnostic, medical consultation, and patient management services, inclusive of the country's hinterlands, through digital health (DH); and (iii) increase the efficiency of the public health system, by strengthening key logistic, management, and support processes and inputs.",B,Substantial,Construction has not started yet; the PIU has an Environmental and Social Specialist and is hiring a consultant to complete the site-specific ESA/ESMPs for four hospitals in the hinterlands. The terms of reference are adequate for complying with Bank Policies. These site-specific ESA/ESMPs will be part of the bidding documents.,Satisfactory,NO,
45,March Cycle,Second period Jan-Dec 2023 (45),HA-J0001,Expansion of Safety Nets for Vulnerable Populations Affected by the Socio-Economic Consequences of Coronavirus,FOND D ASSISTANCE ECONOMIQUE ET SOCIAL,"MAGRI, NICOLA",Grant Financing Product,Investment Loan,REPUBLIQUE D'HAITI,5288/GR-HA,SOCIAL INVESTMENT,Disbursing (From eligibility until all the Operations are closed),Haiti,0,HA-J0001,"The general development objective of this project is to contribute to ensuring minimum levels of quality of life for vulnerable persons amid the crisis caused by COVID-19. The specific objective is to support minimum income levels for those affected by the coronavirus in the immediate period and during the recovery, through school feeding and cash transfers.",C,Moderate,,,NO,
