Cycle ID,Cycle Period,Cycle Name,Project Number,Operation Name,Execution Agency,Team Leader,Operation Type,Lending Instrument,Borrower,Operation Number,Sector,Operation Stage,Country Name,PMR Required,Related Operations,Objective,Impact Category,Risk Rating,Safeguard Performance Rationale,Safeguard Performance,Is Reformulated,Reformulation Date
44,September Cycle,First period Jan-Jun 2023 (44),EC-L1258,Inclusion of the Migrant and Host Population in Social Services in Ecuador,MINISTERIO DE SALUD PUBLICA,"PINZON ENCISO, LEONARDO ENRIQUE",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"4923/OC-EC, 4923/OC-EC-1, 4923/OC-EC-2, 4923/OC-EC-3",SOCIAL INVESTMENT-MIGRATION & MIGRANTS,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-J0006,"The general objective of the program is to contribute to the inclusion of the migrant and local populationsin social services by boosting the capacity of these services to meet the rise in demand in Ecuador due to migration.Specifically, the program aims to boost the capacity to provide social protection, health, and education services inthe country's main migrant host cities.",C,Low,,,NO,
44,September Cycle,First period Jan-Jun 2023 (44),EC-L1270,Support to the provision of health and social protection services in the context of the pandemic of the coronavirus COVID-19,"MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL, MINISTERIO DE SALUD PUBLICA","SAN ROMAN VUCETICH, CRISTINA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"5031/OC-EC, 5031/OC-EC-1, 5031/OC-EC-2",HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1270,"The general objective of this project is to contribute to the reduction of the morbidity and mortality caused by COVID-19 and to mitigate the other indirect effects of the pandemic on health and minimum standards of quality of life for populations who are vulnerable towards the crisis caused by COVID-19. The specific objectives are: (i) Improve the detection and tracking of cases; (ii) Improve the capacity of health service provision; and (iii) Support minimum income levels of income of persons affected by the coronavirus, in the immediate crisis period and during recovering.",C,Low,,,NO,
44,September Cycle,First period Jan-Jun 2023 (44),EC-L1276,Support for Vulnerable Populations Affected by Coronavirus,MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL,"SAN ROMAN VUCETICH, CRISTINA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,5312/OC-EC,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Fully Disbursed,Ecuador,0,EC-L1276,Contribuir a asegurar niveles m°nimos de calidad de vida de las personas vulnerables frente a la crisis causada por el COVID-19.,C,Moderate,,,NO,
44,September Cycle,First period Jan-Jun 2023 (44),EC-U0003,Support to the financing of the purchase of COVID-19 vaccines,MINISTERIO DE SALUD PUBLICA,"SAN ROMAN VUCETICH, CRISTINA",Guarantee,Investment,REPUBLICA DE ECUADOR,5235/OC-EC,HEALTH-DISEASE PREVENTION & CONTROL,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-U0003,The general objective of this project is to contribute to the reduction of the morbidity and mortality caused by COVID-19 for vulnerable populations. The project will have the specific development objective to support the efforts to interrupt the transmission chain of the illness.,B,Moderate,,,NO,
44,September Cycle,First period Jan-Jun 2023 (44),PE-L1228,Program to Create Integrated Health Networks,MINISTERIO DE SALUD,"SORIO, RITA ELIZABETH",Loan Operation,Investment Loan,REPUBLICA DEL PERU,4726/OC-PE,HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Peru,0,PE-L1228,"The objective of the program is to achieve adequate access for the population to timely,efficient, quality primary health services based on their needs. To this end, it proposes a reorganization of health service provider institutions (IPRESS) into integrated health networks to improve the effectiveness of the current care offering in metropolitan Lima and the priority regions of the country, and to enhance clinical support services in metropolitan Lima",B,Substantial,"Las obras del programa a£n no han comenzado. Se cuenta con un buen avance en la elaboraci¢n del expediente tÇcnico para la obra del componente 4 y se viene planificando las licitaciones de los ET para las obras del componente 2. A la fecha de la misi¢n, PCRIS (el ejecutor) cuenta con un especialista ambiental y un especialista social a cargo del seguimiento de los estudios y el relacionamiento con partes interesadas en esta etapa de planificaci¢n de obras.",Satisfactory,NO,
44,September Cycle,First period Jan-Jun 2023 (44),VE-L1017,Support to the Action Social Center of Music Prog. Phase II,"""FUNDACION DEL ESTADO """"SISTEMA NACIONAL"" ""DE ORQUESTAS INFANTILES Y JUVENILES""""","GONZALEZ ACERO, CAROLINA",Loan Operation,Investment Loan,REPUBLICA BOLIVARIANA DE VENEZUELA,1869/OC-VE,SOCIAL INVESTMENT,Closed,Venezuela,0,VE-L1017,"The main objective is to contribute to the consolidation of the development and social integration of Venezuela by the musical formation as instrument for generating human capital, capacities, values, and coexistence personal atitudes in boys, girls and youngers participating in the Orquestras and Chorus System.",C,Moderate,,,NO,
42,March Cycle,Second period Jan-Dec 2022 (42),BO-L1067,Strengthening of Integrated Health Networks in the Department of Potosi,MINISTERIO DE PREVISION SOCIAL Y SALUD PUBLICA,"OCHOA, FRANCISCO JOSE",Loan Operation,Investment Loan,ESTADO PLURINACIONAL DE BOLIVIA,"2614/BL-BO, 2614/BL-BO-1, 2614/BL-BO-2",HEALTH-HEALTH SERVICES,Fully Disbursed,Bolivia,0,BO-L1067,"The objective of the program is to contribute to an improvement of the maternal and infant health status of the bolivian population, by strengthening the public health networks through an increased resolutive capacity of secondary care under the approach of the new model of Family Community and Intercultural Health.",B,Substantial,"La revisi¢n del Plan de Acci¢n de la £ltima supervisi¢n del programa (incluy¢ 2 hospitales y 10 centros de salud), confirm¢ el cumplimiento del 60% de las acciones del PAC y evidenci¢ el estado de los compromisos pendientes. A la fecha queda pendiente: Se cumplieron 7 de los 8 compromisos asumidos con los ind°genas del ayllu Chullpa de Llallagua, quedando por cumplir el compromiso relacionado a la titulaci¢n de los predios en la mancha urbana. El programa ha identificado que el tr†mite de Definici¢n de la Mancha Urbana del GAMLl se encuentra a£n en proceso, por lo cual no es posible concretar el compromiso pendiente. Se han establecido los pasos administrativos pendientes para concretar esta titulaci¢n. El proceso para obtenci¢n de licencia de gesti¢n de substancias peligrosas de los Centros de Salud (CSs). Se definieron los temas tÇcnicos pendientes requeridos para obtener las licencias. La capacitaci¢n de la aplicaci¢n del PGAS, en proceso, quedando pendiente realizarla en Llallagua y Potos°. Tomando en cuenta lo anterior, y resaltando el esfuerzo de la AE por cerrar temas pendientes (derecho propietario, cumplimiento de compromisos con el ayllu Chullpa de Lllallagua, contrataci¢n del personal socioambiental por el Programa, avances en la capacitaci¢n sobre el PGAS), el desempe§o de esta £ltima misi¢n es de Parcialmente Satisfactorio.",Partially Satisfactory,NO,
42,March Cycle,Second period Jan-Dec 2022 (42),BO-L1078,Improved access to health services in Bolivia,MISTERIO DE SALUD,"OCHOA, FRANCISCO JOSE",Loan Operation,Investment Loan,ESTADO PLURINACIONAL DE BOLIVIA,2822/BL-BO,HEALTH-HEALTH SERVICES,Fully Disbursed,Bolivia,0,BO-L1078,"The objective of the project is to improve the efficienc of health service production and the resolutive capacity of health networks in El Alto and Potosi to be able to attend to health requirements at the departmental level. The health networks will have greater capacity to resolve postponed or discouraged health needs, and will contribute to decongest reference hospitals at the national level. Given Bolivia's epidemilogical profile, the project's impact will be to contribute to the reduction of morbility and mortality, especially for mothers and infants. The project will complete and complement the functioning of health networks in Potosi and El Alto by constructing and equipping specialized hospitals in these cities.",B,Substantial,"Se evidencia cumplimiento del PGAS y PAC y temas sociales y avances de los proyectos del Hospital del Norte (HDN) y el Hospital de Tercer Nivel Potos°. Se cuenta tambiÇn con el derecho propietario para ambos hospitales. En temas ambientales se confirman avances en ejecuci¢n del PGAS. Para el Hospital de 3N de Potos° se ha cumplido con todos los requerimientos y para el HDN se determinan los siguientes pendientes: Licencia Ambiental Actualizada. El HDN debe regularizar la obtenci¢n de la licencia ambiental. Equipamiento y gesti¢n para tratamiento de residuos s¢lidos y limpieza del sistema de tratamiento de aguas residuales Regularizaci¢n de la Licencia para Manejo de Sustancias Peligrosas (LASP). El HDN debe obtener la LASP para su funcionamiento. Si bien no se cuenta a£n con el equipo de tratamiento de residuos s¢lidos (proceso de adquisici¢n en curso), la gesti¢n actual de los residuos hospitalarios cumple con las salvaguardias ambientales en todas sus etapas, habiÇndose contratado a una empresa autorizada para su manejo y se disponen en un relleno sanitario en una celda de seguridad. Por otro lado, la obtenci¢n de la LASP tambiÇn se encuentra en curso. El Programa cuenta con un especialista ambiental que est† realizando un monitoreo continuo a esto. Esto permite asignar una clasificaci¢n de Parcialmente Satisfactorio al Programa.",Partially Satisfactory,NO,
42,March Cycle,Second period Jan-Dec 2022 (42),BO-L1082,Improved Access to Health Services El Alto Bolivia,MISTERIO DE SALUD,"OCHOA, FRANCISCO JOSE",Loan Operation,Investment Loan,ESTADO PLURINACIONAL DE BOLIVIA,3151/BL-BO,HEALTH-HEALTH SERVICES,Fully Disbursed,Bolivia,0,BO-L1082,"The objective of the project is to increase the ability of the municipal health network to respond comprehensively and timely to a demand for health care for the city of El Alto and nearby rural areas in order to reduce mortality, particularly the maternal and morbidity and mortality from cervical cancer.",B,Low,Se ha evidenciado el cumplimiento satisfactorio de las acciones previstas para la gesti¢n ambiental y social y derechos propietarios contenidos en el Plan de Acci¢n Correctivo (PAC) elaborado en la supervisi¢n del 2020 y se confirmaron las acciones ejecutadas para atender no conformidades previas.,Satisfactory,NO,
42,March Cycle,Second period Jan-Dec 2022 (42),BO-L1198,Program to improve accessibility to maternal and Neonatal health services in Bolivia,"MISTERIO DE SALUD, AGENCIA DE INFRAESTRUCTURA EN SALUD Y EQUIPAMIENTO MêDICO, MINISTERIO DE PLANIFICACION DEL DESARROLLO","OCHOA, FRANCISCO JOSE",Loan Operation,Investment Loan,ESTADO PLURINACIONAL DE BOLIVIA,"4612/BL-BO, 4612/BL-BO-1, 4612/BL-BO-2",HEALTH-HEALTH SERVICES,Disbursing (From eligibility until all the Operations are closed),Bolivia,0,BO-L1198,"The program's general objective is to reduce maternal and neonatal morbidity and mortality, by increasingthe accessibility and enhancing the health outcomes of the prioritized health networks (those with the worst maternal and infantmortality and accessibility indicators). The specific objectives are: (i) to implement the essential neonatal obstetric care (ENOC)strategy and improve network performance by: (a) implementing processes for the continuous improvement of care quality, withemphasis on an ENOC service model; (b) supporting the digital transformation of the sector by improving health caremanagement information systems in the network and monitoring of maternal and neonatal morbidity and mortality; and(c) enhancing management capacities in the network and in individual healthcare facilities; and (ii) to strengthen the infrastructureof the health services network, by investing in works and equipment that improve its health outcomes, under a comprehensive,coordinated vision of the network",B,Substantial,"La operaci¢n tiene una calificaci¢n de Parcialmente Satisfactoria debido a que existe un importante esfuerzo de la agencia ejecutora del Programa por cumplir con las Salvaguardias ambientales y sociales y con las acciones previstas en los documentos de gesti¢n ambiental y social del Programa, expresado en el acatamiento de temas como la socializaci¢n de los proyectos y sus impactos ambientales y medidas de mitigaci¢n. Algunos temas pendientes respecto a Derecho Propietario y acceso a servicios b†sicos otorgan la calificaci¢n de Parcialmente Satisfactoria. Existen pendientes de obtenci¢n de derecho propietario de predios donde se emplazar†n las obras, siendo el m†s cr°tico el de la ciudad de El Alto predio propiedad de la Aduana Nacional que deber† ser transferido al Ministerio de Salud, a travÇs de una ley nacional, asimismo, los predios deben contar con acceso a servicios b†sicos y accesos adecuados a los terrenos, a la fecha 4 de los 9 predios garantizan los servicios y acceso a los predios. Finalmente, se deber† efectuar un an†lisis de riesgos al predio de Tupiza que se encuentra ubicado lado del rio Tolima. (estudio de riesgos finalizado y cubierto por el GAM Tupiza).",Partially Satisfactory,NO,
42,March Cycle,Second period Jan-Dec 2022 (42),BO-L1216,Support for Vulnerable Populations Affected by Coronavirus,MINISTERIO DE ECONOMIA Y FINANZAS PUBLICAS,"URQUIDI ZIJDERVELD, MANUEL ENRIQUE",Loan Operation,Investment Loan,ESTADO PLURINACIONAL DE BOLIVIA,5039/OC-BO,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Fully Disbursed,Bolivia,0,BO-L1216,"The general development objective of this project is to help ensure minimum levels of quality of life for vulnerable people in the face of the crisis caused by COVID-19 in Bolivia. The specific objective is to support minimum income levels of people affected by the coronavirus, in the immediate period and during recovery.",C,Low,,,NO,
