"","project_number","outcomes","Country Name","Baseline Year","Long.op.name","objectives","Objective","outcomes_indicators","outcomes_units","outcomes_means","health","malaria","covid","outcomes_revised","old_outcome","verbs","direct_object","indirect_object"
"462","ES-L1095","Cobertura y oportunidad de acciones en el primer nivel","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Beneficiarios de servicios de salud en los 7 municipios priorizados con apoyo de Equipos Comunitarios de Salud Familiar -Ecos F","# of beneficiaries","Sistema de Información de Ficha Familiar (SIFF)",TRUE,FALSE,FALSE,"Cobertura y oportunidad de acciones en el primer nivel",1,NA,"cobertura y oportunidad","primer nivel"
"463","ES-L1095","Cumplimiento del marco regulatorio sanitario y ambiental por establecimientos de salud del Primer Nivel de Atención","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Porcentaje de Unidades Comunitarias de Salud Familiar (UCSF) a nivel nacional que cumplen con el marco regulatorio sanitario y ambiental, a través de intervenciones de infraestructura sanitaria","Porcentaje","Actas de recepción de obras sanitarias de cada UCSF intervenida (Responsable de recepción de obras: UDIS)",TRUE,FALSE,FALSE,"Cumplimiento del marco regulatorio sanitario y ambiental por establecimientos de salud del Primer Nivel de Atención",1,"cumplir","marco regulatorio sanitario","primer nivel"
"464","ES-L1095","Eficiencia hospitalaria y primer nivel","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Estancia media de hemato-oncología hospital de especialidades (HE)","Días","Sistema de Información de Morbi-Mortalidad (SIMMOW)",TRUE,FALSE,FALSE,"Eficiencia hospitalaria y primer nivel",1,"primer","y primer nivel",NA
"465","ES-L1095","Eficiencia hospitalaria y primer nivel","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Establecimientos de Salud con sistema de información operando en los 7 municipios priorizados","Establecimientos de Salud","Sistema de Información de Morbi-Mortalidad (SIMMOW)",TRUE,FALSE,FALSE,"Eficiencia hospitalaria y primer nivel",1,"primer","y primer nivel",NA
"466","ES-L1095","Funcionamiento de la red","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Resolutividad CRAE en ciudades seleccionadas (San Salvador, San Miguel, Santa Ana y San Vicente)","Porcentaje","Sistema de Información de Morbi-Mortalidad (SIMMOW)",TRUE,FALSE,FALSE,"Funcionamiento de la red",1,"funcionar","red",NA
"467","ES-L1095","Funcionamiento de la red","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Retornos según referencia e interconsulta en Zona Norte DSS","Porcentaje","Sistema de Información de Morbi-Mortalidad (SIMMOW)",TRUE,FALSE,FALSE,"Funcionamiento de la red",1,"funcionar","red",NA
"468","ES-L1095","Funcionamiento de la red","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Porcentaje de Atención de Partos de riesgo de Hospitales con Refuerzo de Ginecobstetras en municipios seleccionados","Porcentaje","Sistema de Informacion Perinatal (SIP). Hoja de ingreso obstétrico, clasificación de riesgo: sin riesgo; riesgo: Leve -Moderado -Severo",TRUE,FALSE,FALSE,"Funcionamiento de la red",1,"funcionar","red",NA
"469","ES-L1095","Riesgos hospitalarios","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Tasa de infecciones de sitio quirúrgico HZN por Apendicectomía","Tasa","Comité Hospitalario de Infecciones Asociadas a la Atención Sanitaria (IAAS) de cada hospital",TRUE,FALSE,FALSE,"Riesgos hospitalarios",1,NA,"riesgos hospitalarios",NA
"470","ES-L1095","Riesgos hospitalarios","El Salvador",2017,"ES-L1095 - Integrated Health Program II","+Mejora de la salud de la población a través del fortalecimiento de la provisión de servicios de salud en todos los niveles de atención de la red y mejora de la eficiencia de la gestión de la red pública","To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.","Tasa de infecciones de sitio quirúrgico HZN por Cesárea","Tasa","Comité Hospitalario de Infecciones Asociadas a la Atención Sanitaria (IAAS) de cada hospital",TRUE,FALSE,FALSE,"Riesgos hospitalarios",1,NA,"riesgos hospitalarios",NA
"471","GU-L1163","Resultado 1: Cobertura de servicios materno infantil mejorada en Huehuetenango y San Marcos","Guatemala",2017,"GU-L1163 - Program to Strengthen the Institutional Healthcare Service Network (PRORISS)","+Razón de Mortalidad Materna Huehuetenango y San Marcos","The objective of the program is to help reduce maternal and child mortality primarily in the departments of Huehuetenango and San Marcos, by modernizing the national healthcare network so it can deliver timely, quality, and efficient services.","Cobertura de monitoreo de crecimiento en niños/niñas menores de 24 meses","%","SIGSA (MSPAS)",TRUE,FALSE,FALSE,"Cobertura de servicios materno infantil mejorada en Huehuetenango y San Marcos",1,"mejorar","cobertura","Huehuetenango y San Marcos"
